Time,Record Number,Temperature (F),Pressure (mbar),Humidity (%),Wind Direction (Degrees),Wind Direction (String),Wind Speed (MPH),Wind Gust (MPH),Precipitation (Inches),Shortwave Radiation (W m^(-2)),Avg. RF Watts (W),Avg. RF Watts Frequency (MHz),Peak RF Watts (W),Frequency of RF Watts Peak (MHz),Peak RF Watts Frequency (MHz),Watts of RF Watts Frequency Peak (W),Avg. RF Density (W m^(-2)),Avg. RF Density Frequency (MHz),Peak RF Density (W m^(-2)),Frequency of RF Density Peak (MHz),Peak RF Density Frequency (MHz),Density of RF Density Frequency Peak (W m^(-2)),Avg. Total Density (W m^(-2)),Max Total Density (W m^(-2)),Avg. EF (V/m),Max EF (V/m),Avg. EMF (mG),Max EMF (mG),BeeMonitorID,UpwardMotion,DownwardMotion,LateralMotion,TotalMotion,Shortwave Radiation USU (MJ/m^2)
2020-05-19 23:15:00,13,51.6,1009.4,52.6,333.7,NNW,1.0,3.1,0.0,5.0,1.0012394e-09,898.3,3.2e-08,1880.0,1884.0,5.01e-10,7.04225352113e-05,914.2,0.0032,1880.0,1882.0,0.0001,0.001670422535211,0.0036,834.9,1044.4,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0
2020-05-19 23:30:00,14,51.4,1009.1,52.3,334.5,NNW,0.9,4.5,0.0,0.0,4.854366e-10,898.7,3e-09,1841.0,1886.0,1e-09,3.52112676056e-05,933.8,0.0003,1841.0,1886.0,0.0002,0.001787323943662,0.0036,859.0,1063.6,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0
2020-05-19 23:45:00,15,51.6,1009.3,51.4,348.6,NNW,1.2,2.7,0.0,10.0,4.497746e-10,863.9,2e-09,1875.0,1881.0,1e-09,2.39436619718e-05,846.7,0.0003,1860.0,1886.0,0.0001,0.001774647887324,0.0037,883.7,1051.6,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0
2020-05-20 00:00:00,16,51.6,1009.2,50.9,354.5,NNW,1.4,3.9,0.0,0.0,1.5802e-09,904.8,7.9e-08,1880.0,1885.0,7.94e-10,2.85714285714e-05,920.4,0.0003,1869.0,1883.0,0.0001,0.001765714285714,0.0035,899.6,1072.0,0.0,0.0,,,,,,0.0
2020-05-20 00:15:00,17,51.1,1009.3,51.1,324.7,NW,0.5,2.4,0.0,0.0,5.535211e-10,915.7,4e-09,1880.0,1888.0,2e-09,2.95774647887e-05,881.9,0.0002,1866.0,1881.0,0.0002,0.001697183098592,0.0038,922.4,1086.4,0.0,0.0,,,,,,0.0
2020-05-20 00:30:00,18,50.4,1009.5,52.6,307.3,NW,0.2,1.6,0.0,0.0,3.93e-10,813.4,3e-09,1868.0,1880.0,1e-09,2.53521126761e-05,813.4,0.0006,1880.0,1880.0,0.0006,0.001688732394366,0.0035,901.7,1081.6,0.0,0.0,,,,,,0.0
2020-05-20 00:45:00,19,50.2,1009.1,53.2,331.2,NNW,0.1,1.0,0.0,0.0,5.415915e-10,898.4,3e-09,1872.0,1876.0,3.98e-10,3.80281690141e-05,915.4,0.0003,1847.0,1876.0,0.0,0.001297183098592,0.0035,899.6,1082.8,0.0,0.0,,,,,,0.0
2020-05-20 01:00:00,20,50.0,1009.1,52.9,309.9,NW,0.0,1.0,0.0,10.0,4.968873e-10,830.7,4e-09,1880.0,1883.0,7.94e-10,3.0985915493e-05,864.8,0.0003,1875.0,1882.0,0.0001,0.001629577464789,0.0038,903.1,1082.8,0.0,0.0,,,,,,0.0
2020-05-20 01:15:00,21,50.2,1008.9,52.2,283.5,WNW,0.0,1.2,0.0,0.0,5.000423e-10,914.5,3e-09,1863.0,1885.0,1e-09,2.53521126761e-05,863.1,0.0003,1863.0,1885.0,0.0001,0.001294366197183,0.0035,911.2,1082.8,0.0,0.0,,,,,,0.0
2020-05-20 01:30:00,22,50.2,1008.8,52.0,320.5,NW,0.1,1.2,0.0,0.0,7.137183e-10,954.7,5e-09,1880.0,1885.0,2e-09,3.66197183099e-05,880.5,0.0003,1864.0,1885.0,0.0002,0.001718309859155,0.0034,866.3,1064.8,0.0,0.0,,,,,,0.0
2020-05-20 01:45:00,23,50.0,1008.5,51.0,324.8,NW,0.2,1.8,0.0,0.0,5.393239e-10,933.6,4e-09,1880.0,1886.0,1e-09,4.3661971831e-05,1019.6,0.0004,1856.0,1886.0,0.0001,0.001750704225352,0.0036,892.4,1061.2,0.0,0.0,,,,,,0.0
2020-05-20 02:00:00,24,48.4,1008.3,53.6,296.3,WNW,0.0,0.1,0.0,0.0,4.885352e-10,848.1,4e-09,1862.0,1877.0,3e-09,1.83098591549e-05,848.4,0.0004,1862.0,1877.0,0.0001,0.001532394366197,0.0036,889.0,1073.2,0.0,0.0,,,,,,0.0
2020-05-20 02:15:00,25,46.8,1008.3,58.7,232.9,SW,0.5,1.3,0.0,0.0,1.9123521e-09,882.9,1e-07,1880.0,1881.0,7.94e-10,0.000171830985916,916.3,0.01,1880.0,1880.0,0.01,0.001685915492958,0.0036,925.0,1082.8,0.0,0.0,,,,,,0.0
2020-05-20 02:30:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-05-20 02:45:00,27,45.5,1008.2,61.0,232.3,SW,0.0,0.7,0.0,10.0,4.899437e-10,900.9,3e-09,1866.0,1881.0,2e-09,2.53521126761e-05,867.0,0.0003,1866.0,1880.0,0.0001,0.001167605633803,0.0036,917.7,1084.0,0.0,0.0,,,,,,0.0
2020-05-20 03:00:00,28,44.6,1008.2,64.0,310.4,NW,0.1,1.0,0.0,0.0,5.630986e-10,853.3,6e-09,1881.0,1888.0,7.94e-10,3.0985915493e-05,871.2,0.0003,1877.0,1888.0,0.0001,0.001650704225352,0.0037,910.3,1072.0,0.0,0.0,,,,,,0.0
2020-05-20 03:15:00,29,43.3,1008.1,65.1,314.7,NW,0.0,0.0,0.0,0.0,2.7700429e-09,856.4,1.58e-07,1880.0,1885.0,1e-09,0.00027,909.9,0.0158,1880.0,1885.0,0.0001,0.00144,0.0038,890.6,1063.6,0.0,0.0,,,,,,0.0
2020-05-20 03:30:00,30,42.4,1008.3,67.2,295.9,WNW,0.0,0.0,0.0,10.0,4.710986e-10,868.1,3e-09,1863.0,1879.0,1e-09,4.08450704225e-05,886.2,0.0008,1879.0,1879.0,0.0008,0.001591549295775,0.0037,839.5,1042.0,0.0,0.0,,,,,,0.0
2020-05-20 03:45:00,31,42.4,1008.1,68.3,254.7,WSW,0.1,1.0,0.0,0.0,4.875352e-10,852.8,3e-09,1876.0,1876.0,3e-09,2.53521126761e-05,887.5,0.0003,1876.0,1884.0,0.0001,0.001670422535211,0.0036,859.2,1061.2,0.0,0.0,,,,,,0.0
2020-05-20 04:00:00,32,42.1,1008.4,67.0,352.5,NNW,0.0,0.1,0.0,0.0,4.405352e-10,836.5,4e-09,1854.0,1881.0,7.94e-10,3.52112676056e-05,923.1,0.0004,1854.0,1881.0,0.0001,0.001461971830986,0.0037,884.7,1082.8,0.0,0.0,,,,,,0.001
2020-05-20 04:15:00,33,42.3,1008.3,68.1,303.2,WNW,0.2,2.2,0.0,0.0,6.680704e-10,958.3,6e-09,1881.0,1887.0,6.31e-10,2.81690140845e-05,862.0,0.0003,1859.0,1887.0,0.0001,0.001578873239437,0.0037,893.8,1061.2,0.0,0.0,,,,,,0.001
2020-05-20 04:30:00,34,41.7,1008.4,67.9,309.7,NW,0.0,0.4,0.0,0.0,6.174143e-10,893.9,6e-09,1881.0,1882.0,5.01e-10,4.42857142857e-05,893.4,0.0006,1881.0,1881.0,0.0006,0.001741428571429,0.0038,868.5,1054.0,0.0,0.0,,,,,,0.001
2020-05-20 04:45:00,35,40.8,1008.4,69.1,294.7,WNW,0.0,0.0,0.0,0.0,7.658143e-10,876.0,8e-09,1880.0,1881.0,2e-09,4e-05,859.4,0.0008,1880.0,1884.0,0.0001,0.002002857142857,0.0038,853.7,1033.6,0.0,0.0,,,,,,0.001
2020-05-20 05:00:00,36,40.3,1008.4,71.1,303.6,WNW,0.0,0.0,0.0,0.0,4.149714e-10,790.2,3e-09,1876.0,1881.0,1e-09,1.71428571429e-05,809.4,0.0002,1869.0,1881.0,0.0001,0.001881428571429,0.0059,864.0,1032.4,0.0,0.0,,,,,,0.057
2020-05-20 05:15:00,37,39.4,1008.5,74.6,272.4,W,0.0,0.0,0.0,0.0,5.051143e-10,911.9,3e-09,1881.0,1881.0,3e-09,3.57142857143e-05,929.2,0.0004,1880.0,1881.0,0.0003,0.001322857142857,0.0035,840.4,1025.2,0.0,0.0,,,,,,0.057
2020-05-20 05:30:00,38,39.2,1008.6,79.9,296.0,WNW,0.0,0.0,0.0,0.0,5.487324e-10,892.8,1e-08,1884.0,1884.0,1e-08,3.38028169014e-05,893.4,0.001,1884.0,1884.0,0.001,0.001328169014085,0.0034,860.1,1024.0,0.0,0.0,,,,,,0.057
2020-05-20 05:45:00,39,38.5,1008.7,80.6,314.7,NW,0.0,0.0,0.0,0.0,4.767286e-10,913.4,3e-09,1867.0,1886.0,6.31e-10,3e-05,894.8,0.0004,1871.0,1886.0,0.0001,0.001238571428571,0.0057,846.8,1024.0,0.0,0.0,,,,,,0.057
2020-05-20 06:00:00,40,38.5,1008.8,83.5,280.5,W,0.0,0.0,0.0,0.0,7.473143e-10,930.8,1.6e-08,1880.0,1888.0,3e-09,5.57142857143e-05,930.2,0.0016,1880.0,1888.0,0.0003,0.001212857142857,0.0034,860.9,1033.6,0.0,0.0,,,,,,0.142
2020-05-20 06:15:00,41,39.2,1008.8,79.2,252.7,WSW,0.1,1.0,0.0,20.0,6.048714e-10,929.6,3e-09,1878.0,1885.0,5.01e-10,3.57142857143e-05,913.0,0.0003,1878.0,1885.0,0.0001,0.00128,0.0035,854.7,1042.0,0.0,0.0,,,,,,0.142
2020-05-20 06:30:00,42,39.2,1008.8,79.0,279.6,W,0.1,1.9,0.0,0.0,5.59338e-10,896.6,3e-09,1879.0,1884.0,2e-09,4.64788732394e-05,926.5,0.0008,1881.0,1884.0,0.0002,0.001439436619718,0.0035,866.9,1042.0,0.0,0.0,,,,,,0.142
2020-05-20 06:45:00,43,39.0,1008.9,78.9,317.7,NW,0.0,0.9,0.0,15.0,1.8628286e-09,844.4,1e-07,1880.0,1884.0,6.31e-10,0.000161428571429,843.4,0.01,1880.0,1884.0,0.0001,0.001621428571429,0.0035,855.9,1042.0,0.0,0.0,,,,,,0.142
2020-05-20 07:00:00,44,39.9,1009.1,84.6,255.1,WSW,0.2,1.3,0.0,40.0,5.551286e-10,896.6,3e-09,1881.0,1881.0,3e-09,3.85714285714e-05,930.6,0.0003,1881.0,1881.0,0.0003,0.001484285714286,0.0034,857.3,1042.0,0.0,0.0,4.8,0.0,0.0,3.0,3.0,1.338
2020-05-20 07:15:00,45,41.5,1009.2,75.3,232.3,SW,0.1,1.6,0.0,0.0,6.478e-10,928.9,8e-09,1881.0,1881.0,8e-09,4.42857142857e-05,930.7,0.0008,1881.0,1881.0,0.0008,0.001302857142857,0.0035,868.6,1042.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,1.338
2020-05-20 07:30:00,46,43.2,1009.4,72.0,329.9,NNW,0.1,1.3,0.0,55.0,4.665857e-10,771.9,5e-09,1880.0,1880.0,5e-09,2.28571428571e-05,823.0,0.0003,1844.0,1879.0,0.0002,0.001545714285714,0.005,824.9,1025.2,0.0,0.0,4.8,3.0,5.0,1.0,9.0,1.338
2020-05-20 07:45:00,47,46.2,1009.3,64.1,328.6,NNW,0.3,1.2,0.0,275.0,4.477143e-10,806.3,3e-09,1842.0,1885.0,2e-09,2.28571428571e-05,841.1,0.0003,1842.0,1885.0,0.0002,0.001474285714286,0.0035,859.8,1044.4,0.0,0.0,4.8,81.0,89.0,21.0,191.0,1.338
2020-05-20 08:00:00,48,50.9,1009.3,55.5,227.1,SW,0.3,1.6,0.0,335.0,5.14e-10,856.7,3e-09,1860.0,1881.0,1e-09,3e-05,857.6,0.0003,1860.0,1876.0,0.0003,0.001437142857143,0.0036,883.1,1063.6,0.0,0.0,4.8,29.0,43.0,19.0,91.0,1.633
2020-05-20 08:15:00,49,53.4,1009.3,47.4,237.6,WSW,1.0,2.7,0.0,385.0,7.088451e-10,814.4,2e-08,1880.0,1888.0,5e-09,2.95774647887e-05,849.3,0.0005,1888.0,1888.0,0.0005,0.001638028169014,0.0041,889.0,1063.6,0.0,0.0,4.8,32.0,29.0,8.0,69.0,1.633
2020-05-20 08:30:00,50,55.0,1009.5,43.5,231.4,SW,2.0,4.5,0.0,420.0,8.758028e-10,863.5,2.5e-08,1880.0,1886.0,5.01e-10,1.40845070423e-05,726.7,0.0003,1849.0,1881.0,0.0002,0.001556338028169,0.0035,872.4,1054.0,0.0,0.1,4.8,47.0,41.0,30.0,118.0,1.633
2020-05-20 08:45:00,51,56.3,1009.5,42.2,230.3,SW,1.6,3.6,0.0,510.0,4.382535e-10,774.1,3e-09,1836.0,1873.0,2e-09,1.97183098592e-05,774.2,0.0006,1880.0,1880.0,0.0006,0.001512676056338,0.0034,847.4,1043.2,0.1,0.3,4.8,76.0,98.0,26.0,200.0,1.633
2020-05-20 09:00:00,52,56.8,1009.7,39.7,215.0,SW,2.1,4.8,0.0,530.0,3.977606e-10,791.5,2e-09,1879.0,1888.0,2e-09,2.95774647887e-05,878.0,0.0004,1884.0,1888.0,0.0002,0.001440845070423,0.0044,868.9,1054.0,0.3,0.6,4.8,162.0,169.0,44.0,375.0,0.733
2020-05-20 09:15:00,53,58.1,1009.7,40.8,226.1,SW,1.8,3.9,0.0,620.0,3.692429e-10,792.9,2e-09,1873.0,1873.0,2e-09,5.7142857143e-06,723.1,0.0002,1873.0,1873.0,0.0002,0.00149,0.0041,861.6,1044.4,0.5,0.7,4.8,130.0,133.0,38.0,301.0,0.733
2020-05-20 09:30:00,54,59.4,1009.9,36.9,230.6,SW,1.9,4.0,0.0,660.0,4.301857e-10,793.3,3e-09,1880.0,1881.0,2e-09,1.71428571429e-05,776.2,0.0003,1880.0,1881.0,0.0002,0.001455714285714,0.0051,849.2,1014.4,0.6,0.8,4.8,146.0,228.0,24.0,398.0,0.733
2020-05-20 09:45:00,55,59.5,1009.7,35.8,212.1,SSW,2.4,4.8,0.0,725.0,5.695429e-10,797.4,5e-09,1881.0,1881.0,5e-09,4.28571428571e-05,777.0,0.0013,1880.0,1881.0,0.0001,0.001304285714286,0.0034,832.9,995.2,0.8,1.0,4.8,512.0,506.0,326.0,1344.0,0.733
2020-05-20 10:00:00,56,55.8,1009.8,38.4,223.4,SW,2.0,4.8,0.0,115.0,3.571286e-10,753.6,2e-09,1842.0,1872.0,7.94e-10,1.85714285714e-05,806.0,0.0002,1842.0,1880.0,0.0001,0.001527142857143,0.0035,809.9,1006.0,0.7,1.0,4.8,98.0,134.0,18.0,250.0,1.239
2020-05-20 10:15:00,57,54.5,1009.8,39.6,229.2,SW,1.4,3.7,0.0,105.0,3.466e-10,711.6,6e-09,1881.0,1881.0,6e-09,2.14285714286e-05,706.4,0.0002,1875.0,1881.0,0.0001,0.001251428571429,0.0033,860.2,1042.0,0.4,0.6,4.8,14.0,16.0,7.0,37.0,1.239
2020-05-20 10:30:00,58,54.5,1009.8,41.3,229.6,SW,1.0,2.4,0.0,135.0,4.026286e-10,692.0,3e-09,1866.0,1884.0,2e-10,2.85714285714e-05,679.9,0.0003,1837.0,1878.0,0.0003,0.001487142857143,0.0034,833.6,1012.0,0.2,0.3,4.8,76.0,72.0,81.0,229.0,1.239
2020-05-20 10:45:00,59,54.7,1009.8,40.3,225.1,SW,1.6,4.2,0.0,145.0,3.17e-10,642.9,3e-09,1863.0,1882.0,1e-09,1.57142857143e-05,626.5,0.0002,1831.0,1882.0,0.0001,0.001325714285714,0.0034,846.3,1025.2,0.1,0.2,4.8,4.0,15.0,7.0,26.0,1.239
2020-05-20 11:00:00,60,56.1,1009.9,38.7,236.0,SW,1.7,4.3,0.0,450.0,3.278286e-10,696.1,3e-09,1880.0,1885.0,7.94e-10,3e-05,699.8,0.0003,1859.0,1885.0,0.0001,0.001538571428571,0.0034,845.7,1072.0,0.0,0.2,4.8,744.0,755.0,295.0,1794.0,1.642
2020-05-20 11:15:00,61,56.8,1010.3,37.9,234.3,SW,2.1,5.4,0.0,95.0,3.606714e-10,727.8,6e-09,1881.0,1884.0,7.94e-10,2.85714285714e-05,707.2,0.0006,1881.0,1881.0,0.0006,0.001542857142857,0.0034,861.0,1044.4,0.1,0.2,4.8,93.0,91.0,44.0,228.0,1.642
2020-05-20 11:30:00,62,53.4,1010.8,38.1,226.6,SW,2.6,6.0,0.0,70.0,2.944e-10,688.5,3e-09,1847.0,1884.0,1e-09,2.57142857143e-05,734.3,0.0003,1847.0,1884.0,0.0001,0.001482857142857,0.0033,884.9,1044.4,0.1,0.2,4.8,0.0,0.0,0.0,0.0,1.642
2020-05-20 11:45:00,63,52.5,1010.6,38.7,230.1,SW,1.5,3.6,0.0,215.0,2.528571e-10,650.8,2e-09,1834.0,1882.0,6.31e-10,2e-05,677.8,0.0003,1851.0,1879.0,0.0001,0.001588571428571,0.0034,879.8,1082.8,0.0,0.2,4.8,381.0,384.0,190.0,955.0,1.642
2020-05-20 12:00:00,64,59.9,1010.5,37.5,242.4,WSW,1.6,5.8,0.0,1060.0,3.340714e-10,633.9,3e-09,1849.0,1884.0,1e-09,4.57142857143e-05,803.9,0.0008,1881.0,1884.0,0.0001,0.001381428571429,0.0035,872.2,1043.2,0.0,0.1,4.8,292.0,310.0,137.0,739.0,1.394
2020-05-20 12:15:00,65,63.5,1010.8,31.9,231.8,SW,1.7,5.1,0.0,410.0,2.965571e-10,676.0,2e-09,1857.0,1884.0,6.31e-10,2e-05,691.2,0.0002,1857.0,1884.0,0.0001,0.00162,0.0033,859.6,1080.4,0.1,0.3,4.8,368.0,392.0,260.0,1020.0,1.394
2020-05-20 12:30:00,66,62.8,1010.9,32.0,236.4,WSW,2.3,5.4,0.0,195.0,3.258714e-10,774.4,3e-09,1843.0,1882.0,7.94e-10,2.57142857143e-05,783.6,0.0003,1843.0,1884.0,0.0002,0.001292857142857,0.0033,843.0,1025.2,0.4,0.6,4.8,59.0,71.0,80.0,210.0,1.394
2020-05-20 12:45:00,67,61.3,1010.6,35.7,216.3,SW,2.0,4.3,0.0,465.0,3.176714e-10,735.8,3e-09,1851.0,1884.0,6.31e-10,3.42857142857e-05,796.7,0.0003,1881.0,1884.0,0.0001,0.001425714285714,0.0033,848.6,1025.2,0.5,0.6,4.8,55.0,109.0,79.0,243.0,1.394
2020-05-20 13:00:00,68,55.6,1010.8,42.5,241.1,WSW,1.5,3.4,0.0,15.0,4.578143e-10,789.9,8e-09,1880.0,1887.0,5.01e-10,3.42857142857e-05,778.8,0.0008,1880.0,1884.0,0.0001,0.001514285714286,0.0033,857.8,1927.6,0.4,0.6,4.8,39.0,40.0,6.0,85.0,1.344
2020-05-20 13:15:00,69,52.9,1011.1,55.2,250.6,WSW,1.4,4.6,0.0,270.0,3.397e-10,725.0,3e-09,1864.0,1886.0,7.94e-10,2.57142857143e-05,726.3,0.0003,1843.0,1886.0,0.0001,0.0014,0.0043,2026.5,2254.0,0.2,0.4,4.8,335.0,365.0,97.0,797.0,1.344
2020-05-20 13:30:00,70,58.5,1011.3,45.6,225.1,SW,2.6,5.7,0.0,630.0,3.204286e-10,733.5,2e-09,1864.0,1879.0,7.94e-10,2.71428571429e-05,741.2,0.0003,1873.0,1879.0,0.0,0.001575714285714,0.0035,1798.7,2234.8,0.1,0.4,4.8,405.0,417.0,135.0,957.0,1.344
2020-05-20 13:45:00,71,61.7,1011.4,40.3,238.3,WSW,2.6,7.8,0.0,375.0,3.034857e-10,734.3,2e-09,1832.0,1883.0,3.98e-10,2.14285714286e-05,737.4,0.0002,1832.0,1882.0,0.0001,0.001572857142857,0.0034,986.4,1242.4,0.2,0.3,4.8,188.0,210.0,96.0,494.0,1.344
2020-05-20 14:00:00,72,60.4,1011.6,40.7,215.4,SW,2.8,6.4,0.0,245.0,3.885286e-10,864.6,4e-09,1881.0,1883.0,3.16e-10,2.85714285714e-05,811.2,0.0004,1881.0,1883.0,0.0,0.001615714285714,0.0033,890.2,1063.6,0.3,0.6,4.8,160.0,241.0,120.0,521.0,0.348
2020-05-20 14:15:00,73,59.2,1011.6,41.7,225.5,SW,2.2,5.4,0.0,235.0,3.573714e-10,812.0,3e-09,1881.0,1884.0,7.94e-10,2.85714285714e-05,733.6,0.0003,1871.0,1884.0,0.0001,0.001542857142857,0.0033,823.9,1006.0,0.3,0.6,4.8,414.0,409.0,145.0,968.0,0.348
2020-05-20 14:30:00,74,59.2,1011.7,40.6,227.7,SW,2.3,5.4,0.0,255.0,2.493286e-10,702.7,4e-09,1881.0,1884.0,1e-09,1.71428571429e-05,704.8,0.0004,1881.0,1886.0,0.0001,0.001565714285714,0.0034,862.4,1054.0,0.3,0.4,4.8,45.0,60.0,31.0,136.0,0.348
2020-05-20 14:45:00,75,58.1,1011.7,41.5,220.2,SW,2.5,6.7,0.0,250.0,2.806571e-10,752.4,2e-09,1871.0,1877.0,7.94e-10,2.14285714286e-05,727.5,0.0002,1871.0,1877.0,0.0001,0.001737142857143,0.0034,810.9,994.0,0.3,0.4,4.8,23.0,23.0,4.0,50.0,0.348
2020-05-20 15:00:00,76,55.9,1011.8,47.4,220.4,SW,2.2,5.4,0.0,45.0,2.555857e-10,692.9,2e-09,1852.0,1871.0,2e-09,3e-05,798.5,0.0003,1880.0,1880.0,0.0003,0.001768571428571,0.0036,894.6,1255.6,0.2,0.4,4.8,18.0,25.0,12.0,55.0,1.443
2020-05-20 15:15:00,77,51.1,1012.3,57.6,227.9,SW,2.1,6.9,0.011,40.0,3.445286e-10,759.5,2e-09,1877.0,1879.0,2e-09,3e-05,757.3,0.0003,1875.0,1879.0,0.0002,0.001845714285714,0.0044,1572.3,1877.2,0.1,0.3,4.8,26.0,28.0,28.0,82.0,1.443
2020-05-20 15:30:00,78,47.7,1012.5,66.0,283.7,WNW,1.7,5.5,0.011,5.0,3.165571e-10,778.5,3e-09,1880.0,1888.0,2e-10,2.28571428571e-05,733.3,0.0003,1880.0,1888.0,0.0,0.00181,0.0036,1725.2,2008.0,0.0,0.2,4.8,51.0,57.0,29.0,137.0,1.443
2020-05-20 15:45:00,79,46.4,1012.8,73.0,284.5,WNW,0.3,2.2,0.011,35.0,4.892714e-10,903.5,6e-09,1881.0,1887.0,3.98e-10,4.42857142857e-05,986.0,0.0006,1881.0,1884.0,0.0001,0.001752857142857,0.0037,1814.0,2117.2,0.0,0.0,4.8,474.0,497.0,173.0,1144.0,1.443
